;x;y
863;[35, 21, 11, 44, 37, 44, 6, 27, 17, 39, 55, 26, 17, 39, 38, 30, 26, 17, 38, 15, 17, 37, 39, 17, 55, 37, 29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17];37
864;[21, 11, 44, 37, 44, 6, 27, 17, 39, 55, 26, 17, 39, 38, 30, 26, 17, 38, 15, 17, 37, 39, 17, 55, 37, 29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37];29
865;[11, 44, 37, 44, 6, 27, 17, 39, 55, 26, 17, 39, 38, 30, 26, 17, 38, 15, 17, 37, 39, 17, 55, 37, 29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29];48
866;[44, 37, 44, 6, 27, 17, 39, 55, 26, 17, 39, 38, 30, 26, 17, 38, 15, 17, 37, 39, 17, 55, 37, 29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48];17
867;[37, 44, 6, 27, 17, 39, 55, 26, 17, 39, 38, 30, 26, 17, 38, 15, 17, 37, 39, 17, 55, 37, 29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17];37
868;[44, 6, 27, 17, 39, 55, 26, 17, 39, 38, 30, 26, 17, 38, 15, 17, 37, 39, 17, 55, 37, 29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37];41
869;[6, 27, 17, 39, 55, 26, 17, 39, 38, 30, 26, 17, 38, 15, 17, 37, 39, 17, 55, 37, 29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41];37
870;[27, 17, 39, 55, 26, 17, 39, 38, 30, 26, 17, 38, 15, 17, 37, 39, 17, 55, 37, 29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37];38
871;[17, 39, 55, 26, 17, 39, 38, 30, 26, 17, 38, 15, 17, 37, 39, 17, 55, 37, 29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38];29
872;[39, 55, 26, 17, 39, 38, 30, 26, 17, 38, 15, 17, 37, 39, 17, 55, 37, 29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29];17
873;[55, 26, 17, 39, 38, 30, 26, 17, 38, 15, 17, 37, 39, 17, 55, 37, 29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17];54
874;[26, 17, 39, 38, 30, 26, 17, 38, 15, 17, 37, 39, 17, 55, 37, 29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54];29
875;[17, 39, 38, 30, 26, 17, 38, 15, 17, 37, 39, 17, 55, 37, 29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29];48
876;[39, 38, 30, 26, 17, 38, 15, 17, 37, 39, 17, 55, 37, 29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48];26
877;[38, 30, 26, 17, 38, 15, 17, 37, 39, 17, 55, 37, 29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26];21
878;[30, 26, 17, 38, 15, 17, 37, 39, 17, 55, 37, 29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21];15
879;[26, 17, 38, 15, 17, 37, 39, 17, 55, 37, 29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15];39
880;[17, 38, 15, 17, 37, 39, 17, 55, 37, 29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39];11
881;[38, 15, 17, 37, 39, 17, 55, 37, 29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11];11
882;[15, 17, 37, 39, 17, 55, 37, 29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11];48
883;[17, 37, 39, 17, 55, 37, 29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48];17
884;[37, 39, 17, 55, 37, 29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17];24
885;[39, 17, 55, 37, 29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24];55
886;[17, 55, 37, 29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55];37
887;[55, 37, 29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37];39
888;[37, 29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39];17
889;[29, 48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17];55
890;[48, 17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55];37
891;[17, 24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37];15
892;[24, 55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15];17
893;[55, 26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17];37
894;[26, 29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37];25
895;[29, 17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25];39
896;[17, 38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39];54
897;[38, 39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54];37
898;[39, 17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37];6
899;[17, 24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6];6
900;[24, 38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6];27
901;[38, 6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27];17
902;[6, 6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17];15
903;[6, 17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15];54
904;[17, 44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54];53
905;[44, 26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53];53
906;[26, 17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53];38
907;[17, 11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38];25
908;[11, 29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25];26
909;[29, 25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26];48
910;[25, 26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48];17
911;[26, 17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17];53
912;[17, 37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53];11
913;[37, 29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11];21
914;[29, 48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21];17
915;[48, 17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17];39
916;[17, 37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39];55
917;[37, 41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55];26
918;[41, 37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26];17
919;[37, 38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17];44
920;[38, 29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44];37
921;[29, 17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37];15
922;[17, 54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15];38
923;[54, 29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38];15
924;[29, 48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15];17
925;[48, 26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17];11
926;[26, 21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11];53
927;[21, 15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11, 53];17
928;[15, 39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11, 53, 17];15
929;[39, 11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11, 53, 17, 15];54
930;[11, 11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11, 53, 17, 15, 54];25
931;[11, 48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11, 53, 17, 15, 54, 25];55
932;[48, 17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11, 53, 17, 15, 54, 25, 55];17
933;[17, 24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11, 53, 17, 15, 54, 25, 55, 17];38
934;[24, 55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11, 53, 17, 15, 54, 25, 55, 17, 38];30
935;[55, 37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11, 53, 17, 15, 54, 25, 55, 17, 38, 30];35
936;[37, 39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11, 53, 17, 15, 54, 25, 55, 17, 38, 30, 35];11
937;[39, 17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11, 53, 17, 15, 54, 25, 55, 17, 38, 30, 35, 11];15
938;[17, 55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11, 53, 17, 15, 54, 25, 55, 17, 38, 30, 35, 11, 15];38
939;[55, 37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11, 53, 17, 15, 54, 25, 55, 17, 38, 30, 35, 11, 15, 38];29
940;[37, 15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11, 53, 17, 15, 54, 25, 55, 17, 38, 30, 35, 11, 15, 38, 29];41
941;[15, 17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11, 53, 17, 15, 54, 25, 55, 17, 38, 30, 35, 11, 15, 38, 29, 41];17
942;[17, 37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11, 53, 17, 15, 54, 25, 55, 17, 38, 30, 35, 11, 15, 38, 29, 41, 17];37
943;[37, 25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11, 53, 17, 15, 54, 25, 55, 17, 38, 30, 35, 11, 15, 38, 29, 41, 17, 37];29
944;[25, 39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11, 53, 17, 15, 54, 25, 55, 17, 38, 30, 35, 11, 15, 38, 29, 41, 17, 37, 29];48
945;[39, 54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11, 53, 17, 15, 54, 25, 55, 17, 38, 30, 35, 11, 15, 38, 29, 41, 17, 37, 29, 48];17
946;[54, 37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11, 53, 17, 15, 54, 25, 55, 17, 38, 30, 35, 11, 15, 38, 29, 41, 17, 37, 29, 48, 17];37
947;[37, 6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11, 53, 17, 15, 54, 25, 55, 17, 38, 30, 35, 11, 15, 38, 29, 41, 17, 37, 29, 48, 17, 37];44
948;[6, 6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11, 53, 17, 15, 54, 25, 55, 17, 38, 30, 35, 11, 15, 38, 29, 41, 17, 37, 29, 48, 17, 37, 44];15
949;[6, 27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11, 53, 17, 15, 54, 25, 55, 17, 38, 30, 35, 11, 15, 38, 29, 41, 17, 37, 29, 48, 17, 37, 44, 15];11
950;[27, 17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11, 53, 17, 15, 54, 25, 55, 17, 38, 30, 35, 11, 15, 38, 29, 41, 17, 37, 29, 48, 17, 37, 44, 15, 11];6
951;[17, 15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11, 53, 17, 15, 54, 25, 55, 17, 38, 30, 35, 11, 15, 38, 29, 41, 17, 37, 29, 48, 17, 37, 44, 15, 11, 6];54
952;[15, 54, 53, 53, 38, 25, 26, 48, 17, 53, 11, 21, 17, 39, 55, 26, 17, 44, 37, 15, 38, 15, 17, 11, 53, 17, 15, 54, 25, 55, 17, 38, 30, 35, 11, 15, 38, 29, 41, 17, 37, 29, 48, 17, 37, 44, 15, 11, 6, 54];39
